County Code,Deaths_per_100k,Number of Substance Use Facilities (As of March 2023),TotActiveMDs,Number of Mental Health Facilities (As of March 2023),MDsPerCapita,Urbanicity,Social Resilience Score,Economic Risk Score,Social Risk Score,Economic Resilience Score,Prosperity Index Score,lat,lng,% of households with broadband internet connection,ACS Total Population,Median Household Income,Percent of Popualtion Employed in Construction,Percent of Popualtion Employed in Manufacturing,Percent of Popualtion Employed in Mining and Natural Resources,Percent of Popualtion Employed in Trade Transporation and Utilities,Percent of Popualtion Employed in Trade Transportation and Utilities,Percent of Populaiton Black (non-Hispanic),Percent of Population 65+,Percent of Population Aged 15 to 64,Percent of Population Aged 25+ who Have a Bachelor's Degree or More,Percent of Population Aged 25+ who Have at Least a High School Diploma,Percent of Population Asian (non-Hispanic),Percent of Population Hispanic or Latino,Percent of Population Native American/Alaska Native (non-Hispanic),Percent of Population Native Hawaiian/Pacific Islander,Percent of Population Under 15,Percent of Population White (non-Hispanic),Percent of Residents with a Disability (Aged 18-64),Poverty Rate,Unemployment Rate
53067,1.694502123,1.245657292,0.8171257974,1.055296295,0.6654522497,1,-1.108900648,-0.6914650144,-1.449126692,-0.3535761429,-0.8621935845,46.9256,-122.8333,-0.9860414785,0.5214158182,1.373772168,-0.02285118369,-0.855823176,-0.4286347276,-0.5824625281,-0.4740324475,-0.4231647651,-0.5234654406,0.7454716056,1.382973341,1.176455638,1.543600913,-0.04769320384,-0.0849637413,1.411230842,-0.1394587518,-0.04103953955,-0.5116669717,-0.7619286685,0.2435843734
53069,,-0.265109748,-0.2796890323,-0.2454878926,1.627161869,0,-0.2507838241,-1.598058877,0.2127497474,-0.3535761429,0.001096938403,46.2918,-123.4244,0.7390615929,-0.3001979074,-0.2016799561,0.6728681842,-0.543056585,2.38683668,-1.735997939,-2.076742534,-0.5818113067,2.784399017,-1.890762741,-0.4689722193,1.089550047,0.09222241135,-0.2659650745,-0.1026773743,-0.1465891854,-1.820625325,0.563128687,1.554128548,-0.009065114792,0.3628327592
53071,,-0.08737244915,-0.1671952036,-0.1154094738,0.003095882983,1,-0.2507838241,0.2151288487,-0.6181884721,-1.23765692,-0.8621935845,46.2298,-118.4784,1.366578814,-0.1271332086,0.168822556,-0.4042664642,0.2054823092,1.442955685,-1.132121217,-1.1698951,-0.5045754904,-0.2409859866,0.5067217319,0.7020896759,0.3521692732,0.07678221453,0.8785536455,-0.1730890653,0.149574318,-0.2661066336,-0.2182865832,-0.2180475723,-0.1157616126,-0.1535352511
53073,3.770090072,0.5347080967,0.3671504827,0.53498262,0.3094108394,1,-1.108900648,-0.6914650144,-1.449126692,-1.23765692,-1.725484107,48.8259,-121.7199,-1.065741696,0.3412484872,0.603476306,0.9133499593,-0.06492694278,0.01069309108,-0.2365888635,-0.08496876716,-0.5516591862,-0.4671198048,1.131284139,1.353606154,0.8962509442,0.9639996781,-0.007517461101,0.08331577192,0.2798862595,-0.6998476096,0.149995231,-0.62971243,-0.08854311829,0.09733635302
53075,,-0.1762410986,-0.2515655751,-0.2454878926,-0.4096336849,0,-0.2507838241,-0.6914650144,-1.449126692,1.414585411,-0.8621935845,46.9012,-117.523,1.041597112,-0.168045437,-0.8560276453,-0.7577187476,0.244451061,-0.2690751763,-1.335906241,-1.230867766,-0.4741914305,-1.72250057,3.703972892,3.001069081,1.529871709,2.308484509,-0.2478369954,-0.1850457676,0.1140346976,-2.004432871,0.1350446837,-1.215456982,2.169503173,0.13671082
53077,1.763072846,1.51226324,0.6483850544,0.53498262,0.5371579985,1,0.6073330001,0.2151288487,0.2127497474,0.5305046338,0.001096938403,46.4571,-120.7385,-1.269058577,0.4541486272,-0.119832698,-0.4534813391,-0.3888758712,3.600782996,-0.4385043001,-0.4149954214,-0.5602409436,-1.107206227,-0.430121879,-0.5429340232,-2.164405968,-0.1346297112,2.861618508,0.191368933,0.1614208581,2.182792675,-1.601212205,-0.3794261735,0.6218595842,0.581079805
54001,,-0.265109748,-0.2796890323,-0.2454878926,-0.2395692123,0,1.465449824,1.121722712,1.043687967,1.414585411,1.727677984,39.133,-80.003,0.1749792384,-0.2625173202,-0.9113688473,-0.1123327744,-1.054055522,-0.3305271656,-1.442472721,-0.8776134293,-0.5565299134,0.2037688984,0.174469056,-0.951536734,-0.5858844112,-0.3496047593,-0.6040292512,-0.1686606571,-0.1584357255,-0.5194023974,0.9172905398,0.7248218476,0.7280117122,0.5102057644
54003,11.67129838,0.00149620026,0.3390270255,0.6650610388,1.24824629,1,0.6073330001,-1.598058877,-0.6181884721,0.5305046338,0.001096938403,39.4641,-78.0275,-0.902437577,0.032320421,0.6694756261,-0.319258953,-0.5732150104,-0.5887333315,1.11512281,0.582827102,-0.1253545904,-0.9930124053,0.8217263181,-0.007073502743,0.2763243936,-0.1108755622,-0.3573403918,-0.2302155317,-0.06366340443,0.4668819924,0.388207284,-0.2202889418,-0.5664998791,0.4955809623
54005,,-0.1762410986,-0.1671952036,-0.2454878926,1.275098575,1,1.465449824,2.028316575,1.874626186,1.414585411,1.727677984,38.0229,-81.7115,0.8922811944,-0.2408902621,-0.5505118054,-0.9825412443,-1.077436773,3.789990437,-0.4740264603,-0.8001878213,-0.5614006405,-0.08697458215,0.2734186234,-1.275663463,-1.031473079,-0.4446213551,-0.6346510063,-0.2399580298,-0.1584357255,-0.2089469701,1.056496747,2.772686412,0.9272510908,1.411318567
54007,,-0.265109748,-0.3078124895,-0.2454878926,-0.8283304272,0,1.465449824,1.121722712,0.2127497474,-0.3535761429,0.8643874613,38.6999,-80.7193,0.1525330548,-0.2701710452,-1.009114676,0.4100160115,-0.3634614678,-0.4604388274,0.8272063537,0.6050869643,-0.5767086402,0.6537827094,-0.148705678,-0.9584253334,-0.9192858611,-0.4564984296,-0.6108885243,-0.196559629,0.01926237651,-0.7917513823,0.9252641651,0.8017755324,0.7133137252,2.546428202
54009,,-0.3539783974,-0.2796890323,0.01466894494,-0.4046610395,1,1.465449824,1.121722712,0.2127497474,1.414585411,0.8643874613,40.2739,-80.5764,0.5194793615,-0.2411088519,-0.3126914707,-1.290134212,0.8615127751,-0.687379946,-0.259023912,-0.7353438746,-0.4941382179,0.8468604213,0.09367537246,-0.2260584516,0.7498281906,-0.3056595837,-0.6025594069,-0.2257871234,-0.0873564847,-1.379038905,0.9395502435,-0.01109445874,-0.5343820557,-0.2424090481
54011,10.34675422,0.3569707979,0.8171257974,0.4049042012,3.28901996,1,-1.108900648,1.121722712,0.2127497474,-0.3535761429,0.001096938403,38.4203,-82.2417,-1.8224058,-0.01755091424,-0.8204077591,-0.2487922003,-0.2611261369,-0.6771379477,-0.28893731,0.01665234337,-0.2909593137,-0.09598988387,0.6701246873,0.6031113795,0.2236543384,-0.0526778973,-0.5677730931,-0.2231300785,-0.1288193752,-0.6841567216,0.6740949711,0.7733848526,0.9718894215,-0.1602851598
54013,,-0.3539783974,-0.2796890323,-0.3755663114,0.5013549516,0,0.6073330001,2.028316575,1.043687967,0.5305046338,1.727677984,38.8445,-81.1176,-0.183183779,-0.2908847465,-1.109569337,2.465855559,-1.03880688,0.4440913318,-0.8928140326,-0.9366504554,-0.6047733062,0.8588808236,-0.2866903959,-1.133178223,-1.063601813,-0.4481844775,-0.6378356688,-0.231986895,-0.1584357255,-0.9284862636,1.056164512,0.8361431975,1.02523767,2.498053857
54015,,-0.3539783974,-0.3078124895,-0.3755663114,-0.8283304272,1,1.465449824,2.028316575,1.043687967,1.414585411,1.727677984,38.4625,-81.0751,0.4648277839,-0.2856960588,-1.262529787,0.2511861879,-1.046261772,0.6047289882,-1.029293911,-0.8282546042,-0.6066288213,0.2195456764,-0.254917599,-1.212578395,-1.771487355,-0.4683755041,-0.6515542151,-0.2049736047,-0.0518168643,-0.01505242531,1.088391247,2.594123978,1.456378621,1.466442821
54017,,-0.3539783974,-0.2796890323,-0.3755663114,0.3611263515,0,1.465449824,1.121722712,0.2127497474,1.414585411,1.727677984,39.2692,-80.707,-0.08851943926,-0.2878060157,-0.4904111588,0.2142750317,-1.157068571,0.8068736901,-0.4646785234,-0.9250366142,-0.5296249443,0.1083569552,0.959711036,-0.8424068175,-0.8392273771,-0.4184917913,-0.6238721485,-0.2200301927,-0.1584357255,-1.346536352,0.9654645255,0.39608766,-0.07221202168,-0.173784977
54019,7.993779386,-0.265109748,-0.1953186608,-0.2454878926,0.05182780786,1,1.465449824,1.121722712,1.043687967,1.414585411,1.727677984,38.0288,-81.0811,0.1759551595,-0.1773493617,-0.8788375369,-0.4221627823,-0.760603878,0.1616278018,0.04571883035,0.05149386698,-0.2661417992,0.3232216462,-0.007997577562,-0.8159400935,-0.7012318323,-0.4327442806,-0.5876159904,-0.211616217,-0.1347426452,-0.4700881779,0.7885497162,2.564239052,0.7557745764,0.5360804141
54021,,-0.3539783974,-0.2796890323,-0.2454878926,0.342230299,0,1.465449824,1.121722712,-0.6181884721,1.414585411,0.8643874613,38.9241,-80.8571,-0.02410865138,-0.2876151343,-0.7777499707,-0.5955333644,-0.1506581969,0.9513397704,-1.737867527,-1.807688546,0.1564517664,-0.4836478579,2.40128822,-0.3899346053,-0.8908440313,-0.2937825092,-0.3605250543,-0.2160446253,-0.1584357255,-2.242037746,0.2220900922,0.4274668325,1.036125068,0.8308264244
54023,,-0.265109748,-0.3078124895,-0.2454878926,-0.8283304272,0,0.6073330001,-0.6914650144,0.2127497474,0.5305046338,0.001096938403,39.1051,-79.1956,0.2813546305,-0.2773414094,-0.6335236084,1.48715066,-0.4430932651,0.05920781952,0.4701151648,0.437654087,-0.5117656114,0.9062111576,-0.4637102643,-0.9906929832,-0.6469816753,-0.4339319881,-0.6128483166,-0.239515189,0.03110891664,-0.7794228274,0.9986879638,0.1637323592,-0.4157094204,-0.1760349466
54025,,-0.08737244915,-0.1953186608,-0.2454878926,0.2895202578,0,-0.2507838241,1.121722712,0.2127497474,0.5305046338,0.8643874613,37.9469,-80.453,0.3906577857,-0.2057373129,-0.8279519852,-0.4087405437,-0.5769424562,-0.2458959171,-0.4833743972,-0.2175601209,-0.4551724007,0.840098945,-0.3130164276,-0.2898686353,-0.234048442,-0.3139735358,-0.5528296766,-0.2364153032,-0.1288193752,-0.8668434892,0.8074870761,0.8279248428,0.5146187165,-0.04441172826
54027,,-0.265109748,-0.2515655751,-0.2454878926,0.02000287733,1,1.465449824,1.121722712,0.2127497474,0.5305046338,0.8643874613,39.3171,-78.6141,0.2862342357,-0.2406911708,-1.050278809,-0.08436977732,-0.866327796,-0.4803837713,-0.3132419459,-0.653079166,-0.5460926409,0.4411718438,-0.01072096015,-1.141879612,-0.6854308157,-0.4208672062,-0.5812466653,-0.2213587152,-0.1584357255,-0.6449295015,0.9513445642,1.765564401,0.2892495833,0.3549578658
54029,,-0.3539783974,-0.1390717464,0.01466894494,1.158738673,1,0.6073330001,1.121722712,0.2127497474,-0.3535761429,0.001096938403,40.5219,-80.5739,1.074778427,-0.2208343829,-0.5422587259,-1.12459327,1.58633156,-0.6582711089,-1.046120197,-0.8630961278,-0.457723734,0.7289102238,-0.1859252401,-0.4327164331,0.3505891716,-0.3448539295,-0.5689979633,-0.2346439399,0.06664853704,-0.8578772675,0.8699471402,0.4222369704,-0.1054185848,0.5349554293
54031,,-0.265109748,-0.3078124895,-0.2454878926,-0.8283304272,0,0.6073330001,0.2151288487,0.2127497474,0.5305046338,0.8643874613,39.0075,-78.858,0.9888973762,-0.269715393,-0.8395974348,-0.907600412,0.9835019113,-0.5660931249,-1.077903183,-1.131182296,-0.386054463,0.5065327813,-0.1169328812,-0.9544371969,-0.7628557969,-0.3424785146,-0.3666494053,-0.2280013275,-0.1525124554,-0.6113061701,0.7586486217,0.09723839854,0.01325405057,-0.1524102664
54033,10.59342437,0.00149620026,0.05779245376,0.2748257825,1.051329532,0,-0.2507838241,0.2151288487,0.2127497474,-0.3535761429,0.001096938403,39.2835,-80.3799,-1.406338135,-0.1035234478,-0.257400901,0.3753418951,-0.6789389285,-0.2496692849,0.4832022764,0.6147651654,-0.5064310055,0.06177789628,0.1327105229,0.03824623004,0.2463024621,-0.2629021156,-0.5538095727,-0.2226872376,0.02518564657,-0.2560196342,0.8780868826,0.6374084386,0.06877977905,-0.159160175
54035,,-0.1762410986,-0.1109482893,0.01466894494,1.555555776,0,0.6073330001,1.121722712,0.2127497474,0.5305046338,0.8643874613,38.8344,-81.6748,0.2159679216,-0.2242466429,-0.4513735862,0.954735195,0.690050267,-0.5423748132,-0.1412399073,0.4444288277,-0.5901611247,0.3427548,-0.2848748075,-0.4667968721,0.1172608267,-0.3484170518,-0.6297515255,-0.204087923,-0.1584357255,-0.1607535284,1.022442722,0.8563155226,0.2467887321,-0.4629060635
54037,,-0.265109748,-0.0828248321,-0.1154094738,0.6047859759,1,-0.2507838241,-0.6914650144,-1.449126692,-0.3535761429,-0.8621935845,39.3076,-77.8628,1.502231837,-0.1413620765,1.758173271,-0.3997923846,-0.6108283274,-0.5671712299,-0.7582037415,-0.826318964,-0.1840352557,-0.7984321431,0.8943498539,0.907297426,0.4459219716,0.05659118791,-0.2662100485,-0.2275584867,-0.1584357255,0.08693834682,0.3453490485,-0.542299021,-0.8533828095,0.09958632256
54039,9.176583437,0.2681021485,1.126483826,0.4049042012,1.845958267,1,-1.108900648,0.2151288487,0.2127497474,-0.3535761429,0.001096938403,38.3365,-81.5281,-1.674391111,0.2657446649,-0.2311986393,-0.05640678021,-0.8212595874,-0.3520892672,-0.373068742,-0.1720725762,-0.2494421632,0.2142867504,0.2289367078,0.5034079674,0.4137932379,-0.08118287605,-0.5881059385,-0.2249014418,-0.09920302483,-0.6012191706,0.5569823509,0.7614308821,-0.04934848643,-0.1805348857
54041,,-0.265109748,-0.2515655751,-0.2454878926,0.3830059912,0,0.6073330001,1.121722712,1.043687967,-0.3535761429,0.8643874613,38.9959,-80.5022,0.07641121456,-0.2618482094,-0.8341291367,0.3775789348,-0.8914033407,1.762074788,0.3093306504,-0.001736238535,-0.5938721549,0.3833236577,-0.1142094986,-0.6495260347,0.05458346093,-0.2807177273,-0.6074588877,-0.2032022414,-0.0873564847,-0.4331025133,0.9651322911,0.7689021137,0.5102637574,0.1760852871
54043,,-0.265109748,-0.2796890323,-0.1154094738,-0.3648798763,1,1.465449824,2.028316575,1.043687967,1.414585411,1.727677984,38.1753,-82.0704,0.5594921237,-0.2475136384,-0.8586605296,1.463661742,-1.119794112,0.7691400124,-0.4048517274,-0.8059947419,-0.5778683371,-0.08021310585,0.1000299318,-1.402921273,-1.282709243,-0.3543555891,-0.6361208506,-0.2253442826,-0.116972835,-0.003844648153,1.057659567,2.880272146,1.395409194,0.1727103327
54045,,-0.265109748,-0.0828248321,-0.2454878926,1.434223228,0,1.465449824,2.028316575,1.043687967,0.5305046338,1.727677984,37.8313,-81.9354,1.09722461,-0.2058204386,-1.001646398,-0.888585574,-0.7348506159,1.535672722,0.505637325,0.5712132608,-0.4869480969,0.02721923967,0.4041409877,-1.244846045,-1.262167921,-0.3163489507,-0.6003546406,-0.2226872376,-0.1465891854,-0.5395763963,0.9609793613,3.614694206,0.9952973267,1.917561714
54047,21.48293641,-0.265109748,-0.1390717464,-0.2454878926,2.115475647,0,1.465449824,2.028316575,1.874626186,1.414585411,1.727677984,37.3785,-81.6536,0.227678974,-0.2500884837,-1.891991656,-0.9221411705,-1.126910145,2.95823237,-0.864770222,-0.5514580555,0.02563795137,0.2999321168,0.2861277421,-1.677015016,-2.939182481,-0.4553107221,-0.5861461462,-0.231986895,-0.1584357255,-0.8018383817,0.602996813,3.767107329,3.013820868,1.906311866
54049,,-0.08737244915,-0.1390717464,0.1447473637,0.2238813386,0,0.6073330001,0.2151288487,-0.6181884721,1.414585411,0.8643874613,39.51,-80.2434,1.103080137,-0.1388641995,-0.21881902,-0.1671402487,-0.6311598501,0.3594600833,0.3990708445,0.08536757049,-0.3758491299,0.1030980292,0.4177579006,0.09045456222,0.4912182192,-0.3151612433,-0.5795318471,-0.2266728051,-0.1288193752,-0.6684658336,0.8078193105,0.1256290784,-0.01668629321,-0.514655363
54051,10.14394254,-0.1762410986,-0.223442118,-0.2454878926,0.09558708734,1,0.6073330001,1.121722712,0.2127497474,1.414585411,0.8643874613,39.8606,-80.6634,0.5399737031,-0.2144870661,-0.3747667805,0.7534016159,-0.106945423,1.794956993,-0.5712450039,-0.3307950726,-0.5623283981,0.4967662044,0.05010125102,-0.5048654477,0.609199143,-0.3531678816,-0.5988847963,-0.2164874661,0.07257180711,-0.8018383817,0.9942027996,0.1540197582,-0.1250159007,-0.3324078299
54053,,-0.265109748,-0.1953186608,-0.2454878926,0.6415835518,0,1.465449824,1.121722712,1.043687967,1.414585411,0.8643874613,38.7697,-82.0266,0.3281988399,-0.2308566781,-0.6741561012,-1.180519264,-0.3438076625,-0.6011315398,1.131949096,1.309659997,-0.5792599735,0.3284805722,0.02195963093,-0.9968564668,-0.2861917967,-0.343666222,-0.6204425119,-0.2364153032,-0.1584357255,-0.5171608419,0.9978573779,0.7726377294,0.3758043953,0.02533732761
54055,10.6807938,-0.1762410986,-0.1109482893,0.2748257825,0.304438194,0,0.6073330001,0.2151288487,1.043687967,0.5305046338,0.8643874613,37.4055,-81.1114,0.4862980465,-0.1245060249,-0.9349129086,-0.4042664642,-0.6216718062,-0.5299766048,0.3598095096,0.3031270931,-0.2081569521,0.4937611038,-0.1813862691,-0.2072054427,-0.4731704929,-0.3020964614,-0.591290601,-0.2111733762,-0.1584357255,-0.5126777311,0.6804074244,1.991195593,0.8031347566,-0.4302815051
54057,,-0.265109748,-0.3078124895,-0.1154094738,-0.8283304272,1,0.6073330001,0.2151288487,0.2127497474,0.5305046338,0.001096938403,39.4147,-78.9438,1.161635398,-0.2281186601,-0.7002064658,-0.08101421767,1.170213062,-0.5881942789,-0.6852898338,-0.40144594,-0.3971875536,0.4697202992,-0.06518861195,-0.6299479102,0.5675897993,-0.3887991051,-0.6010895627,-0.2404008706,-0.1584357255,-0.6191516141,0.8608106946,0.6628106259,-0.1729204508,0.4899560385
54059,12.57782529,-0.08737244915,-0.1109482893,-0.2454878926,1.89667925,0,1.465449824,2.028316575,1.874626186,1.414585411,1.727677984,37.7264,-82.1347,0.4248150217,-0.2351340616,-1.229719998,0.1203193615,-0.7602650193,3.471949439,-0.9115099064,-1.064402709,-0.4755830669,-0.2319706849,0.3496733359,-1.23034373,-1.898948889,-0.3947376423,-0.6476346305,-0.2350867807,-0.1584357255,-0.08454064368,0.9671256974,4.589689921,1.616967738,1.79156342
54061,5.083901318,-0.08737244915,0.3390270255,0.1447473637,1.396431123,1,-1.967017473,-0.6914650144,-1.449126692,-0.3535761429,-0.8621935845,39.6303,-80.0466,-1.115513668,0.002107808655,-0.116971968,0.00958589295,-0.497310659,-0.4890086119,-0.8591614598,-0.8350293449,-0.3586856151,-1.448285142,3.121169018,2.177700175,0.9067849553,0.7181442364,-0.5170634666,-0.2280013275,-0.1465891854,-1.692856666,0.5910363752,-0.8919526569,0.8962220073,-0.3605324492
54063,,-0.265109748,-0.3078124895,-0.2454878926,-0.8283304272,0,0.6073330001,0.2151288487,1.043687967,1.414585411,0.8643874613,37.5604,-80.5505,-0.03777154577,-0.2724174925,-0.7005862087,0.453638287,1.115656809,-0.1547960382,-2.085610779,-2.012866407,-0.5716059736,1.132344976,-0.8068564706,-0.7840350017,-0.4373548553,-0.4683755041,-0.585411224,-0.2138304212,-0.1584357255,-0.6920021656,0.9863952916,1.435335967,-0.1244715308,0.9455748711
54065,,-0.265109748,-0.1953186608,-0.1154094738,1.44317399,0,0.6073330001,-0.6914650144,0.2127497474,1.414585411,0.8643874613,39.5604,-78.2578,0.671723042,-0.2594252482,-0.4157790162,-0.6167852422,-0.4237783185,-0.1655770889,-0.4216780138,-0.7411507952,-0.5623283981,0.7153872712,0.07098051754,-0.385583911,-0.2329950409,-0.3602941263,-0.5616487421,-0.1921312208,-0.1584357255,-1.153762584,0.9350650794,-0.02005993658,-0.6987817616,1.612690841
54067,,-0.265109748,-0.1953186608,-0.2454878926,0.7171677618,0,0.6073330001,1.121722712,0.2127497474,-0.3535761429,0.8643874613,38.2917,-80.7993,0.7615077766,-0.2342607282,-0.7445098068,-0.4299924215,-0.222157385,0.6230567745,1.163732081,0.6776734719,-0.6003664578,0.5463503639,-0.1087627334,-0.6643909071,-0.18453859,-0.3127858284,-0.6420002275,-0.1947882657,-0.1584357255,-0.6796736107,1.028589058,1.474933494,0.4313301238,0.2649590841
54069,,0.00149620026,0.1421628253,0.1447473637,2.850432637,1,-1.967017473,0.2151288487,0.2127497474,-1.23765692,-0.8621935845,40.0969,-80.6189,0.6922173836,-0.1796902234,-0.450436887,-1.138015508,-0.7314620288,-0.6367090074,0.0101966702,0.03794438558,-0.3549745849,0.4937611038,0.1771924385,1.046882203,0.9315398813,-0.1773871793,-0.5883509125,-0.2249014418,-0.1584357255,-0.9542641511,0.7716057627,-0.1231629318,-0.1369920382,-0.4437813223
54071,,-0.265109748,-0.3078124895,-0.1154094738,-0.8283304272,0,-0.2507838241,1.121722712,1.043687967,0.5305046338,0.8643874613,38.6807,-79.3509,-0.8224120527,-0.2912562467,-0.8760274392,-1.197297062,-0.9866226387,0.1594715916,0.1990249952,0.3805527011,-0.3964917354,1.631191671,-0.9902308983,-0.7082604084,-0.7607489947,-0.4624369668,-0.5822265615,-0.2328725766,-0.1584357255,-1.210922248,0.8890506172,0.08603155124,0.309935639,-0.938774622
54073,,-0.3539783974,-0.3078124895,-0.2454878926,-0.8283304272,0,1.465449824,-0.6914650144,0.2127497474,1.414585411,0.8643874613,39.371,-81.1606,1.168466845,-0.28951779,-0.1730726559,0.2646084265,0.5541679236,-0.335917691,-0.7133336445,0.1986025222,-0.5716059736,0.06328044657,0.7944924922,-1.006282971,0.4006257241,-0.4683755041,-0.5836964058,-0.2284441684,-0.1584357255,-1.075308144,0.9970267919,0.5118917488,-0.4625252306,0.2267096018
54075,,-0.265109748,-0.2796890323,-0.1154094738,0.3253233046,0,0.6073330001,2.028316575,1.043687967,-0.3535761429,0.8643874613,38.3318,-80.0078,-0.4418028516,-0.286939866,-1.146556298,-0.6693556767,-0.2882348338,-0.335917691,-0.9713367024,-0.9879449207,-0.5637200344,1.142111553,-0.2785202481,-0.6179835007,-0.4736971935,-0.4458090626,-0.6228922523,-0.2359724624,-0.1584357255,-1.359985684,1.015133566,1.989701347,0.4177208766,0.2019599368
54077,,-0.265109748,-0.223442118,-0.2454878926,0.0548113951,1,0.6073330001,0.2151288487,-0.6181884721,1.414585411,0.8643874613,39.4693,-79.6682,0.5877938335,-0.2085594829,-0.1501361833,2.4513148,-0.3590563046,-0.4685246154,-0.5600274796,-0.3520871148,-0.3392027065,0.04675239341,0.6728480699,-0.7129736606,-0.2598567691,-0.4030515944,-0.5520947545,-0.2005451964,-0.08143321463,-0.9004668207,0.8006762712,0.818959365,-0.2464103855,0.3009585968
54079,,-0.265109748,0.08591591094,0.01466894494,1.625172811,1,-0.2507838241,-0.6914650144,-0.6181884721,0.5305046338,0.001096938403,38.5086,-81.909,0.8503165902,-0.1383274741,0.7066904326,2.423351803,0.01572143061,-0.5935848043,0.9599470574,1.578713985,-0.5363511866,-0.2071786051,0.2144120006,0.4388726679,0.809345353,-0.2260831847,-0.5866360943,-0.2342010991,-0.111049565,0.04434879362,0.9284203917,-0.7597118587,-0.8620927277,-1.085022642
54081,9.282426257,0.09036484967,0.3109035683,0.2748257825,1.975247047,1,-0.2507838241,2.028316575,1.043687967,-0.3535761429,0.8643874613,37.7714,-81.2487,-2.079723644,-0.07489330308,-0.6804598338,-0.2957700354,-0.8951307865,0.3314293513,0.2906347767,0.4724956106,-0.06783362213,0.1654538661,0.1000299318,-0.3123472228,-0.3283278409,-0.1417559559,-0.5567492612,-0.211616217,-0.0518168643,-0.3692181835,0.5262506704,1.646024696,0.5336716625,0.04221209919
